ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tallas-tuliniemi,https://doi.org/10.5382/econgeo.4950,Tallas-Tuliniemi,Tallas-Tuliniemi,Finland,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__xiarihamu,https://doi.org/10.5382/econgeo.4950,Xiarihamu,Xiarihamu,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__crawford,https://doi.org/10.5382/econgeo.4950,Crawford,Crawford,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gebe-island,https://doi.org/10.5382/econgeo.4950,Gebe Island,Gebe Island,Indonesia,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-arola,https://doi.org/10.5382/econgeo.4950,Kuhmo-Arola,Kuhmo-Arola,Finland,"","",EPSG:4326,nickel,"IOCG,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vesilaskujanka,https://doi.org/10.5382/econgeo.4950,Vesilaskujänkä,Vesilaskujänkä,Finland,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bou-azzer,https://doi.org/10.5382/econgeo.4950,Bou-Azzer,Bou-Azzer,Morocco,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulau-gag-island-limonite,https://doi.org/10.5382/econgeo.4950,Pulau-Gag Island (Limonite),Pulau-Gag Island (Limonite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-fe-ipora,https://doi.org/10.5382/econgeo.4950,Santa Fé-Iporá,Santa Fé-Iporá,Brazil,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ambatovy-jv-incl-anamalay,https://doi.org/10.5382/econgeo.4950,Ambatovy JV (incl. Anamalay),Ambatovy JV (incl. Anamalay),Madagascar,"","",EPSG:4326,"cobalt,nickel","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jimberlana-bronzite-ridge,https://doi.org/10.5382/econgeo.4950,Jimberlana-Bronzite Ridge,Jimberlana-Bronzite Ridge,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide-Clay Silicate,Laterite,Oxide-clay silicate,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__maseve-1-3,https://doi.org/10.5382/econgeo.4950,Maseve-1 / 3,Maseve-1 / 3,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cagdianao-gfh,https://doi.org/10.5382/econgeo.4950,Cagdianao (GFH),Cagdianao (GFH),Philippines,"","",EPSG:4326,nickel,"Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__maturi-southwest,https://doi.org/10.5382/econgeo.4950,Maturi Southwest,Maturi Southwest,USA,"",POINT (-91.8 47.8),EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide,Duluth Complex - Keweenawan LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nyngan-west-lynn,https://doi.org/10.5382/econgeo.4950,Nyngan-West Lynn,Nyngan-West Lynn,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-Clay silicate,Oxide-Clay Silicate,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__juzhno-konzhozero,https://doi.org/10.5382/econgeo.4950,Juzhno-Konzhozero,Juzhno-Konzhozero,Russia,"","",EPSG:4326,nickel,"Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__smokey-hills,https://doi.org/10.5382/econgeo.4950,Smokey Hills,Smokey Hills,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__weld-range-laterite,https://doi.org/10.5382/econgeo.4950,Weld Range (laterite),Weld Range (laterite),Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sidamo,https://doi.org/10.5382/econgeo.4950,Sidamo,Sidamo,Ethiopia,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-clay silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__chieftains-plain-walhalla,https://doi.org/10.5382/econgeo.4950,Chieftains Plain-Walhalla,Chieftains Plain-Walhalla,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__owendale,https://doi.org/10.5382/econgeo.4950,Owendale,Owendale,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-macey-hill,https://doi.org/10.5382/econgeo.4950,NiWest-Macey Hill,NiWest-Macey Hill,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lawlers,https://doi.org/10.5382/econgeo.4950,Lawlers,Lawlers,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide?,Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dinapigue,https://doi.org/10.5382/econgeo.4950,Dinapigue,Dinapigue,Philippines,"","",EPSG:4326,nickel,"Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__fisher-east,https://doi.org/10.5382/econgeo.4950,Fisher East,Fisher East,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kingash-kuyovsky,https://doi.org/10.5382/econgeo.4950,Kingash-Kuyovsky,Kingash-Kuyovsky,Russia,"","",EPSG:4326,"nickel,cobalt","Siberian Traps LIP,Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__moorsom,https://doi.org/10.5382/econgeo.4950,Moorsom,Moorsom,Philippines,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-nickel-lake-foy-offset,https://doi.org/10.5382/econgeo.4950,Sudbury-Nickel Lake / Foy Offset,Sudbury-Nickel Lake / Foy Offset,Canada,"",POINT (-81.13276111111111 46.74103888888889),EPSG:4326,nickel,"Impact-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-east-hampton-kalpini-lake-rebecca,https://doi.org/10.5382/econgeo.4950,KNP East-Hampton: Kalpini (Lake Rebecca),KNP East-Hampton: Kalpini (Lake Rebecca),Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate-oxide,Laterite,Clay silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dundonald,https://doi.org/10.5382/econgeo.4950,Dundonald,Dundonald,Canada,"","",EPSG:4326,nickel,"Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__taimyr-peninsula-norilsk-talnakh,https://doi.org/10.5382/econgeo.4950,Taimyr Peninsula (Nor’ilsk-Talnakh),Taimyr Peninsula (Nor’ilsk-Talnakh),Russia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related,Siberian Traps LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mojo,https://doi.org/10.5382/econgeo.4950,Mojo,Mojo,Sweden,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__valozoro,https://doi.org/10.5382/econgeo.4950,Valozoro,Valozoro,Madagascar,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kruidfontein,https://doi.org/10.5382/econgeo.4950,Kruidfontein,Kruidfontein,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__loukinen,https://doi.org/10.5382/econgeo.4950,Loukinen,Loukinen,Finland,"","",EPSG:4326,nickel,"Orogenic Au,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__war-springs-oorlogsfontein,https://doi.org/10.5382/econgeo.4950,War Springs (Oorlogsfontein),War Springs (Oorlogsfontein),South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nkomati,https://doi.org/10.5382/econgeo.4950,Nkomati,Nkomati,South Africa,"","",EPSG:4326,"cobalt,nickel","Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__waterbury-lake,https://doi.org/10.5382/econgeo.4950,Waterbury Lake,Waterbury Lake,Canada,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,Unconformity-related Uranium"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__julia-goblin-leprechaun,https://doi.org/10.5382/econgeo.4950,Julia (Goblin / Leprechaun),Julia (Goblin / Leprechaun),Australia,"","",EPSG:4326,nickel,"Oxide?,Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bokoni-ga-phasha,https://doi.org/10.5382/econgeo.4950,Bokoni-Ga Phasha,Bokoni-Ga Phasha,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Contact-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__prospect-d-barrow-creek,https://doi.org/10.5382/econgeo.4950,Prospect D-Barrow Creek,Prospect D-Barrow Creek,Australia,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-eucalyptus,https://doi.org/10.5382/econgeo.4950,NiWest-Eucalyptus,NiWest-Eucalyptus,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mototolo,https://doi.org/10.5382/econgeo.4950,Mototolo,Mototolo,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__goongarrie-south-fe,https://doi.org/10.5382/econgeo.4950,Goongarrie South (Fe),Goongarrie South (Fe),Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate-oxide,Clay silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mesaba-babbit,https://doi.org/10.5382/econgeo.4950,Mesaba (Babbit),Mesaba (Babbit),USA,"",POINT (-91.9 47.63),EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Duluth Complex - Keweenawan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hitura,https://doi.org/10.5382/econgeo.4950,Hitura,Hitura,Finland,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-yerilla-boyce-creek,https://doi.org/10.5382/econgeo.4950,KNP Yerilla: Boyce Creek,KNP Yerilla: Boyce Creek,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay Silicate,Laterite,Oxide-clay silicate,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-day-cat-camp,https://doi.org/10.5382/econgeo.4950,Mount Day-Cat Camp,Mount Day-Cat Camp,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mokra-gora,https://doi.org/10.5382/econgeo.4950,Mokra Gora,Mokra Gora,Serbia,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bruvann-rana,https://doi.org/10.5382/econgeo.4950,Bruvann (Råna),Bruvann (Råna),Norway,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__veluce-veluca,https://doi.org/10.5382/econgeo.4950,Veluce (Veluca),Veluce (Veluca),Serbia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__raglan,https://doi.org/10.5382/econgeo.4950,Raglan,Raglan,Canada,"","",EPSG:4326,"nickel,cobalt","Proterozoic Komatiite-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shakespeare,https://doi.org/10.5382/econgeo.4950,Shakespeare,Shakespeare,Canada,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__isabela-island-san-jorge-kolosori,https://doi.org/10.5382/econgeo.4950,Isabela Island (San Jorge-Kolosori),Isabela Island (San Jorge-Kolosori),Solomon Islands,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__spitzkop-kennedy-s-vale,https://doi.org/10.5382/econgeo.4950,Spitzkop-Kennedy's Vale,Spitzkop-Kennedy's Vale,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__platreef-flatreef-turfspruit,https://doi.org/10.5382/econgeo.4950,Platreef (Flatreef-Turfspruit),Platreef (Flatreef-Turfspruit),South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hautavaara,https://doi.org/10.5382/econgeo.4950,Hautavaara,Hautavaara,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-foster-jan-fisher,https://doi.org/10.5382/econgeo.4950,Kambalda-Foster/Jan/Fisher,Kambalda-Foster/Jan/Fisher,Australia,"","",EPSG:4326,"cobalt,nickel","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__liger-leeuwkop-tigerpoort,https://doi.org/10.5382/econgeo.4950,Liger (Leeuwkop-Tigerpoort),Liger (Leeuwkop-Tigerpoort),South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nyabikere,https://doi.org/10.5382/econgeo.4950,Nyabikere,Nyabikere,Burundi,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zhubu,https://doi.org/10.5382/econgeo.4950,Zhubu,Zhubu,China,"","",EPSG:4326,nickel,"Magmatic Sulphide,Emeishan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mine-lamotte-fredericktown,https://doi.org/10.5382/econgeo.4950,Mine LaMotte-Fredericktown,Mine LaMotte-Fredericktown,USA,"","",EPSG:4326,"cobalt,nickel","MVT,Hydrothermal Ni,Sediment-hosted Pb-Zn"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__makwa-maskwa,https://doi.org/10.5382/econgeo.4950,Makwa (Maskwa),Makwa (Maskwa),Canada,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pujada,https://doi.org/10.5382/econgeo.4950,Pujada,Pujada,Philippines,"","",EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__junior-lake-b4-7-alpha,https://doi.org/10.5382/econgeo.4950,Junior Lake-B4-7 / Alpha,Junior Lake-B4-7 / Alpha,Canada,"","",EPSG:4326,"cobalt,nickel","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pana-western,https://doi.org/10.5382/econgeo.4950,Pana-Western,Pana-Western,Russia,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__isabela-new-frontier,https://doi.org/10.5382/econgeo.4950,Isabela-New Frontier,Isabela-New Frontier,Philippines,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__svetloozerskoe,https://doi.org/10.5382/econgeo.4950,Svetloozerskoe,Svetloozerskoe,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kansa,https://doi.org/10.5382/econgeo.4950,Kansa,Kansa,India,"","",EPSG:4326,"nickel,cobalt","Oxide,Laterite,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__barro-alto,https://doi.org/10.5382/econgeo.4950,Barro Alto,Barro Alto,Brazil,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-clay silicate,Hydrous Mg silicate-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ghan-well,https://doi.org/10.5382/econgeo.4950,Ghan Well,Ghan Well,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jacupiranga,https://doi.org/10.5382/econgeo.4950,Jacupiranga,Jacupiranga,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-clay silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zolotoprozhskoe,https://doi.org/10.5382/econgeo.4950,Zolotoprozhskoe,Zolotoprozhskoe,Russia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marikana-psa,https://doi.org/10.5382/econgeo.4950,Marikana (PSA),Marikana (PSA),South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dunka-pit,https://doi.org/10.5382/econgeo.4950,Dunka Pit,Dunka Pit,USA,"","",EPSG:4326,nickel,"Magmatic Sulphide,Duluth Complex - Keweenawan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__claude-hills,https://doi.org/10.5382/econgeo.4950,Claude Hills,Claude Hills,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-beta-hunt-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Beta Hunt Group,Kambalda-Beta Hunt Group,Australia,"","",EPSG:4326,"cobalt,nickel","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tiuba-biankouma,https://doi.org/10.5382/econgeo.4950,Tiuba-Biankouma,Tiuba-Biankouma,Côte d'Ivoire,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate-clay silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nepean,https://doi.org/10.5382/econgeo.4950,Nepean,Nepean,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__north-konawe-group-saprolite,https://doi.org/10.5382/econgeo.4950,North Konawe Group (Saprolite),North Konawe Group (Saprolite),Indonesia,"","",EPSG:4326,"cobalt,nickel","Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lac-kelly-quebec,https://doi.org/10.5382/econgeo.4950,Lac Kelly (Quebec),Lac Kelly (Quebec),Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__raglan-nunavik-group-2,https://doi.org/10.5382/econgeo.4950,Raglan-Nunavik Group #2,Raglan-Nunavik Group #2,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Proterozoic Komatiite-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-east-bulong-bulong-east,https://doi.org/10.5382/econgeo.4950,KNP East-Bulong: Bulong East,KNP East-Bulong: Bulong East,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-nautilus,https://doi.org/10.5382/econgeo.4950,Clarion-Clipperton (Nautilus),Clarion-Clipperton (Nautilus),Int'l Waters,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,Manganese nodules"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__snake-hill-cullens,https://doi.org/10.5382/econgeo.4950,Snake Hill-Cullens,Snake Hill-Cullens,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__thompson,https://doi.org/10.5382/econgeo.4950,Thompson,Thompson,Canada,"","",EPSG:4326,"cobalt,nickel","Proterozoic komatiite,Magmatic Sulphide,Proterozoic Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-group-vale,https://doi.org/10.5382/econgeo.4950,Sudbury Group (Vale),Sudbury Group (Vale),Canada,"",POINT (-81.06775833333333 46.4923),EPSG:4326,"cobalt,nickel","Impact-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kastoria,https://doi.org/10.5382/econgeo.4950,Kastoria,Kastoria,Greece,"","",EPSG:4326,nickel,"Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kola-peninsula,https://doi.org/10.5382/econgeo.4950,Kola Peninsula,Kola Peninsula,Russia,"","",EPSG:4326,"cobalt,nickel","Proterozoic Komatiite,Magmatic Sulphide,Pechenga camp,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lappvattnet,https://doi.org/10.5382/econgeo.4950,Lappvattnet,Lappvattnet,Sweden,"","",EPSG:4326,"nickel,cobalt","Proterozoic Komatiite,Proterozoic komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dikoloti,https://doi.org/10.5382/econgeo.4950,Dikoloti,Dikoloti,Botswana,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__puumala-rantala,https://doi.org/10.5382/econgeo.4950,Puumala-Rantala,Puumala-Rantala,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ipilan-celestial,https://doi.org/10.5382/econgeo.4950,Ipilan-Celestial,Ipilan-Celestial,Philippines,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zhouan,https://doi.org/10.5382/econgeo.4950,Zhouan,Zhouan,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__munglinup-boanaernup-young-river,https://doi.org/10.5382/econgeo.4950,Munglinup-Boanaernup (Young River),Munglinup-Boanaernup (Young River),Australia,"","",EPSG:4326,nickel,"Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sherlock-bay,https://doi.org/10.5382/econgeo.4950,Sherlock Bay,Sherlock Bay,Australia,"","",EPSG:4326,"cobalt,nickel",Hydrothermal Ni
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jaguar-onca-rosa,https://doi.org/10.5382/econgeo.4950,Jaguar-Onca Rosa,Jaguar-Onca Rosa,Brazil,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,IOCG"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__weld-range-pges-parks-reef-central-western,https://doi.org/10.5382/econgeo.4950,Weld Range (PGEs)-Parks Reef (Central-Western),Weld Range (PGEs)-Parks Reef (Central-Western),Australia,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tianyu,https://doi.org/10.5382/econgeo.4950,Tianyu,Tianyu,China,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lagonoy,https://doi.org/10.5382/econgeo.4950,Lagonoy,Lagonoy,Philippines,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__acoje,https://doi.org/10.5382/econgeo.4950,Acoje,Acoje,Philippines,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay Silicate,Oxide-clay silicate,Laterite,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ibra-group,https://doi.org/10.5382/econgeo.4950,Ibra Group,Ibra Group,Oman,"","",EPSG:4326,nickel,"Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sundsberget,https://doi.org/10.5382/econgeo.4950,Sundsberget,Sundsberget,Sweden,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__onca-puma,https://doi.org/10.5382/econgeo.4950,Onça Puma,Onça Puma,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
