ms_uri,source_id,record_id,country,location,crs,other_names,state_or_province,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109798,https://mrdata.usgs.gov/mrds,10109798,United States,POINT (-110.28844 31.42708),EPSG:4326,"Sitric,Exposed Reef,Tungsten Reef",Arizona,Reef Mine,"Tungsten,Quartz,Gold,Tellurium,Copper,Lead,Zinc,Silver","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117996,https://mrdata.usgs.gov/mrds,10117996,United States,POINT (-107.88234 37.27222),EPSG:4326,"",Colorado,Hazel Mine Group,"Silver,Tellurium,Gold","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120078,https://mrdata.usgs.gov/mrds,10120078,United States,POINT (-116.5327 45.23567),EPSG:4326,"",Idaho,Holbrook,"Gold,Tellurium,Silver","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126956,https://mrdata.usgs.gov/mrds,10126956,United States,POINT (-105.33696 36.74174),EPSG:4326,"",New Mexico,Independence Mine,"Gold,Tellurium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127084,https://mrdata.usgs.gov/mrds,10127084,United States,POINT (-73.89956 40.9),EPSG:4326,"",New York,(Facility) Laurel Hill Refinery,"Silver,Nickel,Palladium,Gold,Platinum,Copper,Selenium,Tellurium",Orogenic copper ± gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133756,https://mrdata.usgs.gov/mrds,10133756,Kazakhstan,POINT (79.95047 46.79792),EPSG:4326,Aktogai,"",Aktogay,"Copper,Rhodium,Molybdenum,Selenium,Tellurium,Silver,Gold","Porphyry copper ± gold,Porphyry copper- molybdenum"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134074,https://mrdata.usgs.gov/mrds,10134074,Kazakhstan,POINT (83.05038 49.66453),EPSG:4326,"","",Ognevka,"Tantalum,Tin,Indium,Tellurium","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134119,https://mrdata.usgs.gov/mrds,10134119,Russia,POINT (178.87935 68.73233),EPSG:4326,"","",Kuekvun,"Tungsten,Tellurium,Gold,Bismuth,Tin",Oxidized intrusion- related gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135584,https://mrdata.usgs.gov/mrds,10135584,Russia,POINT (148.79751 61.46495),EPSG:4326,"","",Shkolny,"Platinum,Gold,Silver,Tellurium,Bismuth",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135603,https://mrdata.usgs.gov/mrds,10135603,United States,POINT (-123.30505 42.67872),EPSG:4326,"",Oregon,Horseshoe Lode,"Manganese,Gold,Silver,Tellurium,Copper",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144357,https://mrdata.usgs.gov/mrds,10144357,United States,POINT (-116.35966 48.54927),EPSG:4326,"",Idaho,Unnamed Location,Tellurium,MVT strontium
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10148882,https://mrdata.usgs.gov/mrds,10148882,United States,POINT (-109.22139 47.20572),EPSG:4326,"",Montana,Big Grassy Group,"Tellurium,Silver,Gold","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152470,https://mrdata.usgs.gov/mrds,10152470,United States,POINT (-123.26335 42.34042),EPSG:4326,"",Oregon,Porcupine Mine,"Gold,Tellurium,Silver",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152996,https://mrdata.usgs.gov/mrds,10152996,United States,POINT (-123.75006 42.34482),EPSG:4326,"Log Cabin,Black Cat,July",Oregon,"July,Eureka Mine","Tellurium,Silver,Gold",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158414,https://mrdata.usgs.gov/mrds,10158414,Peru,POINT (-71.36629 -17.48937),EPSG:4326,Ilo Refinery,Moquegua,(Facility) Ilo Copper Refinery,"Tellurium,Copper,Gold,Selenium,Silver,Bismuth","Exotic copper,Supergene copper"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158567,https://mrdata.usgs.gov/mrds,10158567,Belgium,POINT (4.33979 51.18717),EPSG:4326,"Overpelt Zinc Operation,Metallurgical Complex,Olen Copper Refinery,Metallurgie Hoboken-Overpelt,Hoboken Smelter","",Hoboken,"Arsenic,Platinum,Sulfur, Sulfuric Acid,Antimony,Sulfur,Bismuth,Gold, Refinery,Indium,Selenium,Gold,Lead, Refiner,Tin,Rhodium,Silver, Refinery,Silver,Lead,Copper,Palladium,Tellurium",Irish-type sediment- hosted zinc- lead
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161170,https://mrdata.usgs.gov/mrds,10161170,United States,POINT (-111.97685 36.01722),EPSG:4326,"Grand Canyon,No1 Pat Claim 3591,Number Five Pat Claim 3592a,Canyon Copper,Number Four Pat Claim 3592a",Arizona,"Grand Canyon,Grandview","Uranium,Calcium,Selenium,Copper,Tellurium,Silver,Iron","Collapse breccia pipe uranium,Supergene uranium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165422,https://mrdata.usgs.gov/mrds,10165422,United States,POINT (-116.53849 33.04176),EPSG:4326,"Ida Claire,Golden Chariot Claims,Golden Chariot,Chariot North Claims,Eureka Group",California,"Golden Chariot Mine,Golden Chariot","Tellurium,Gold","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174446,https://mrdata.usgs.gov/mrds,10174446,United States,POINT (-108.71983 33.2373),EPSG:4326,Lone Pine Mountain Tellurium Mine,New Mexico,Lone Pine Mine,"Gold,Tellurium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174934,https://mrdata.usgs.gov/mrds,10174934,United States,POINT (-118.15767 40.3068),EPSG:4326,Plainview,Nevada,Plainview Mine,"Silver,Gold,Tellurium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10176759,https://mrdata.usgs.gov/mrds,10176759,United States,POINT (-117.19772 45.02376),EPSG:4326,"Valley View,Cornucopia Mines Group,Union-Companion,Red Jacket,Last Chance",Oregon,Cornucopia Gold Mines,"Tellurium,Silver,Copper,Gold,Lead","Alkalic epithermal gold ± Ag,High-sulfidation (HS) epithermal silver-gold ± Cu"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182307,https://mrdata.usgs.gov/mrds,10182307,Russia,POINT (169.14627 68.03209),EPSG:4326,"","",Pelvuntykoinen,"Bismuth,Gold,Tellurium","Epizonal orogenic gold,Hypozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182414,https://mrdata.usgs.gov/mrds,10182414,Kazakhstan,POINT (83.05038 49.54783),EPSG:4326,"","",Asubulak Concentrator,"Tellurium,Tantalum,Tin,Indium","Fluvial placer tin,Paleoplacer tin,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10192300,https://mrdata.usgs.gov/mrds,10192300,United States,POINT (-107.52563 37.70831),EPSG:4326,"",Colorado,Golden Shear Group,"Gold,Silver,Tellurium",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197518,https://mrdata.usgs.gov/mrds,10197518,United States,POINT (-115.9848 39.49852),EPSG:4326,"Kk Shaft,Lawton Shaft",Nevada,Eureka-Hamburg Mine & Mill,"Gold,Lead,Silver,Tellurium","Alkalic epithermal gold ± Ag,Distal- disseminated silver-gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197875,https://mrdata.usgs.gov/mrds,10197875,United States,POINT (-108.61938 47.91803),EPSG:4326,"",Montana,Surprise Mine,"Tellurium,Silver,Gold","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198988,https://mrdata.usgs.gov/mrds,10198988,United States,POINT (-107.98671 33.4884),EPSG:4326,"",New Mexico,Silver Drip Mine Area,"Gold,Tin,Fluorine-Fluorite,Tellurium","Replacement fluorite,Vein fluorite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201578,https://mrdata.usgs.gov/mrds,10201578,United States,POINT (-123.17975 42.44512),EPSG:4326,"",Oregon,Molybdenum Prospect,"Molybdenum,Tin,Copper,Gold,Bismuth,Silver,Tellurium",Greisen tungsten- molybdenum±Bi
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201860,https://mrdata.usgs.gov/mrds,10201860,United States,POINT (-123.33555 42.58012),EPSG:4326,"Lozier Dike,Double Eagle",Oregon,Lucky Queen Mine,"Gold,Tellurium","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204447,https://mrdata.usgs.gov/mrds,10204447,United States,POINT (-121.63264 48.99481),EPSG:4326,"Boundry  Red Mountain,Red MountainRed Mountain",Washington,Boundry Red Mountain Mine,"Gold,Tellurium,Bismuth,Silver,Copper","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206485,https://mrdata.usgs.gov/mrds,10206485,Mexico,POINT (-108.6381 28.13355),EPSG:4326,"",Chihuahua,Sahuayacan,"Gold,Tellurium,Manganese,Lead,Antimony,Copper,Silver","Ferroan carbonate polymetallic,Replacement gold-silver"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206559,https://mrdata.usgs.gov/mrds,10206559,Canada,POINT (-80.99977 46.49999),EPSG:4326,"",Ontario,(Facility) Copper Cliff Copper Refinery,"Nickel,Copper,Selenium,Silver,Gold,Tellurium","U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10210919,https://mrdata.usgs.gov/mrds,10210919,United States,POINT (-112.16402 32.5176),EPSG:4326,"Pinal Shaft,Garnet Group,Pinal Grande Mining Co,Silver Queen Group,Black Diamond Group,Hinshaw Property,Vindicator Gold Mng Co Property,Golden King,London Group,Bullion Group,Property",Arizona,Greenback,"Tellurium,Silica,Copper,Vanadium,Gold,Zinc,Bismuth",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221935,https://mrdata.usgs.gov/mrds,10221935,United States,POINT (-119.39268 38.63321),EPSG:4326,"",Nevada,Gold Mint Mine,"Bismuth,Tellurium,Gold","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222524,https://mrdata.usgs.gov/mrds,10222524,United States,POINT (-116.81983 40.41741),EPSG:4326,"",Nevada,Red Top Mine,"Bismuth,Silver,Tellurium,Gold,Copper","Alkalic epithermal gold ± Ag,Vein five-element"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225324,https://mrdata.usgs.gov/mrds,10225324,United States,POINT (-123.06554 42.40763),EPSG:4326,"P,Quad,27 G",Oregon,Little Johnny,"Silver,Copper,Gold,Tellurium,Uranium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225525,https://mrdata.usgs.gov/mrds,10225525,United States,POINT (-123.72366 42.55422),EPSG:4326,"Robertson MineRobertson,Progressive",Oregon,"Bunker Hill,Robertson Mine","Silver,Bismuth,Gold,Tellurium","Alkalic epithermal gold ± Ag,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231056,https://mrdata.usgs.gov/mrds,10231056,Peru,POINT (-75.89971 -11.59788),EPSG:4326,"","",Lead and Copper Refining Division,"Tellurium,Copper,Gold,Bismuth,Silver,Lead,Selenium","Supergene lead,Vein five-element,Vein tin polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231134,https://mrdata.usgs.gov/mrds,10231134,Peru,POINT (-75.89971 -11.52709),EPSG:4326,Huaymanta Refinery La Oroya,"",(Facility) La Oroya Copper Refinery,"Antimony,Bismuth,Gold,Indium,Lead,Arsenic,Zinc,Cadmium,Copper,Selenium,Tellurium,Silver","Porphyry tin,Vein tin polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232516,https://mrdata.usgs.gov/mrds,10232516,Kazakhstan,POINT (83.05038 49.66453),EPSG:4326,"","",Ognevka Concentrator,"Tellurium,Tin,Tantalum,Indium","Fluvial placer tin,Greisen tin ±W-Mo,Paleoplacer tin,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233922,https://mrdata.usgs.gov/mrds,10233922,United States,POINT (-110.28876 31.42684),EPSG:4326,"F,Reef MineReef,Coronado N,Part 8,Exposed Reef,Sitruc",Arizona,"Exposed Reef,Tungsten Reef Mine","Copper,Tungsten,Lead,Zinc,Tellurium,Silver,Gold",Greisen tungsten- molybdenum±Bi
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234077,https://mrdata.usgs.gov/mrds,10234077,United States,POINT (-147.34735 64.99248),EPSG:4326,"Granite Hill,Scotty,Melba Creek,Monte Cristo",Alaska,Voght,"Gold,Tellurium,Tungsten,Bismuth","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234666,https://mrdata.usgs.gov/mrds,10234666,United States,POINT (-112.60215 34.47085),EPSG:4326,Tri-Metallic Group,Arizona,Gold Hill,"Gold,Lead,Silver,Selenium,Tellurium,Copper",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10241898,https://mrdata.usgs.gov/mrds,10241898,United States,POINT (-115.34346 45.07708),EPSG:4326,"",Idaho,Tellurium Group,"Tellurium,Gold,Silver","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245760,https://mrdata.usgs.gov/mrds,10245760,United States,POINT (-108.56388 47.93023),EPSG:4326,"",Montana,Badger King,"Fluorine-Fluorite,Tellurium,Gold","MVT fluorspar,Replacement fluorite,Vein fluorite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247710,https://mrdata.usgs.gov/mrds,10247710,United States,POINT (-115.57119 39.94052),EPSG:4326,Munter,Nevada,Gold King,"Silver,Antimony,Tellurium,Copper,Gold","Alkalic epithermal gold ± Ag,Epizonal orogenic antimony ± gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10249618,https://mrdata.usgs.gov/mrds,10249618,United States,POINT (-123.61036 42.59062),EPSG:4326,"",Oregon,Oriole Mine,"Silver,Tellurium,Gold,Copper",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10253749,https://mrdata.usgs.gov/mrds,10253749,United States,POINT (-120.82681 48.77562),EPSG:4326,"Anacortes,Locality 59,Pasayten Wilderness",Washington,"Anacortes Group,Anacortes","Zinc,Tellurium,Silver,Gold,Lead","Alkalic epithermal gold ± Ag,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10254793,https://mrdata.usgs.gov/mrds,10254793,United States,POINT (-107.1508 41.3058),EPSG:4326,"(includes) Yankee Jack claim (Pat,19645),(includes) Wicked Slope claim (Pat,19649)",Wyoming,Bridger Mine,"Tellurium,Lead,Gold,Zinc,Selenium,Nickel,Copper,Silver","Alkalic epithermal gold ± Ag,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Vein polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255021,https://mrdata.usgs.gov/mrds,10255021,Kazakhstan,POINT (83.05038 49.54783),EPSG:4326,"","",Asubulak,"Tin,Tantalum,Tellurium,Indium","Paleoplacer tin,Replacement tin,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255193,https://mrdata.usgs.gov/mrds,10255193,Kazakhstan,POINT (82.6004 49.96452),EPSG:4326,"East Kazakhstan Copper-Chemical Com,Kamenogorsk,Oust Kamenogorsk","",(Facility) Ust Kamenogorsk Zinc Smelter,"Zinc, Refiner,Cadmium,Mercury,Zinc,Selenium,Indium,Thallium,Tellurium","Non-sulfide zinc-lead ± Mn,Replacement zinc-lead"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255529,https://mrdata.usgs.gov/mrds,10255529,Russia,POINT (159.74714 62.53178),EPSG:4326,Evensk,"","Evensk.,Evenskoe","Bismuth,Gold,Silver,Tellurium","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257440,https://mrdata.usgs.gov/mrds,10257440,United States,POINT (-143.7529 65.56786),EPSG:4326,"Albert Aughes,Connell,Paul L,Connell Prospect",Alaska,Reported Telluride Float,"Gold,Silver,Tellurium,Uranium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259101,https://mrdata.usgs.gov/mrds,10259101,United States,POINT (-114.31469 33.58536),EPSG:4326,"",Arizona,Green Glory,"Tellurium,Gold,Silver,Copper,Bismuth,Molybdenum,Arsenic",Vein five-element
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266821,https://mrdata.usgs.gov/mrds,10266821,United States,POINT (-68.15935 44.48024),EPSG:4326,Silver Isle Mine,Maine,Golden Circle Mine,"Bismuth,Silver,Gold,Tellurium","Black shale gold,Hypozonal orogenic gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10269130,https://mrdata.usgs.gov/mrds,10269130,United States,POINT (-112.907 45.77879),EPSG:4326,Dora,Montana,Harrison,"Gold,Silver,Bismuth,Tellurium","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274516,https://mrdata.usgs.gov/mrds,10274516,United States,POINT (-123.17555 42.44292),EPSG:4326,"",Oregon,Irwin Molybdenum Prospect,"Molybdenum,Bismuth,Tellurium","Breccia pipe molybdenum,Climax-type porphyry molybdenum,Low-fluorine porphyry molybdenum,Skarn molybdenum"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279484,https://mrdata.usgs.gov/mrds,10279484,Kazakhstan,POINT (74.03399 47.98122),EPSG:4326,"Dzhezkazgan Oblast,Akzhal Deposit,Dzhezkazgan","",Akchatau,"Tin,Indium,Tungsten,Tellurium,Copper,Molybdenum,Bismuth,Selenium",Greisen tungsten- molybdenum±Bi
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279610,https://mrdata.usgs.gov/mrds,10279610,Mexico,POINT (-109.75064 29.85019),EPSG:4326,"",Sonora,San Miguel,"Copper,Silver,Tellurium,Uranium","Breccia pipe copper,Iron oxide poly- metallic,Replacement copper"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279673,https://mrdata.usgs.gov/mrds,10279673,Kazakhstan,POINT (69.53407 42.33145),EPSG:4326,Chimkent,"","(Facility) Chimkent Lead Smelter,Chimkent","Copper,Antimony,Bismuth,Lead,Gold,Tellurium,Lead, Smelter,Silver","Residual placer lead,Supergene lead"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279863,https://mrdata.usgs.gov/mrds,10279863,Mexico,POINT (-109.69373 29.6849),EPSG:4326,"",Sonora,La Bamboya,"Uranium,Mercury,Tellurium,Gold,Lead",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279872,https://mrdata.usgs.gov/mrds,10279872,Peru,POINT (-75.89971 -11.52709),EPSG:4326,La Oroya Smelter,"","La Oroya Smelter,(Facility) La Oroya Copper Smelter","Arsenic,Lead,Antimony,Bismuth,Zinc,Cadmium,Tellurium,Silver,Selenium,Copper,Indium,Gold",Porphyry tin
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279926,https://mrdata.usgs.gov/mrds,10279926,Kazakhstan,POINT (79.83377 46.86462),EPSG:4326,Aidarly,"",Aydaryl,"Silver,Copper,Tellurium,Rhodium,Selenium,Gold,Molybdenum","Porphyry copper ± gold,Porphyry copper- molybdenum"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280792,https://mrdata.usgs.gov/mrds,10280792,Peru,POINT (-75.89971 -11.59788),EPSG:4326,"","",Lead and Copper Refining Division,"Copper,Bismuth,Lead,Gold,Silver,Tellurium,Selenium","Residual placer lead,Supergene lead"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10291197,https://mrdata.usgs.gov/mrds,10291197,United States,POINT (-76.60936 39.29033),EPSG:4326,"",Maryland,American Smelt & Refin/Baltimore Md,"Platinum,Selenium,Tellurium,Copper,Silver,Palladium,Gold","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298220,https://mrdata.usgs.gov/mrds,10298220,United States,POINT (-123.78896 42.19482),EPSG:4326,"",Oregon,Winters Prospect,"Gold,Tellurium,Silver",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298397,https://mrdata.usgs.gov/mrds,10298397,United States,POINT (-123.79806 42.19012),EPSG:4326,Lightning,Oregon,Mcpherson Prospect,"Gold,Tellurium,Silver",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298708,https://mrdata.usgs.gov/mrds,10298708,United States,POINT (-123.00864 42.30793),EPSG:4326,"Gold Canyon,Winkler,Demmer",Oregon,Opp Mine,"Silver,Copper,Tellurium,Lead,Gold",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301645,https://mrdata.usgs.gov/mrds,10301645,United States,POINT (-121.56482 48.09901),EPSG:4326,"",Washington,Bonanza Queen,"Silver,Gold,Copper,Arsenic,Tellurium",Vein five-element
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303615,https://mrdata.usgs.gov/mrds,10303615,Canada,POINT (-79.0164 48.24999),EPSG:4326,Canadian Copper Refiners Refinery,Quebec,(Facility) Montreal East Copper Refinery,"Tellurium,Selenium,Gold,Silver,Copper","Orogenic copper ± gold,Replacement copper,Vein copper"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303922,https://mrdata.usgs.gov/mrds,10303922,Russia,POINT (42.66825 44.58164),EPSG:4326,No Other Known Name,"",Sultanskoe Copper Ore Deposit,"Gold,Zinc,Sulfur,Selenium,Copper,Tellurium","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic-siliciclastic VMS,Mafic-ultramafic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304204,https://mrdata.usgs.gov/mrds,10304204,Russia,POINT (30.8036 69.39852),EPSG:4326,"","",North Onki,"Tellurium,Nickel","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304477,https://mrdata.usgs.gov/mrds,10304477,Japan,POINT (132.88218 34.41539),EPSG:4326,"","",(Facility) Chigirishima Refinery,"Lead,Selenium,Silver,Gold,Tellurium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306814,https://mrdata.usgs.gov/mrds,10306814,United States,POINT (-68.15563 44.47693),EPSG:4326,"",Maine,Golden Circle Mine,"Silver,Gold,Bismuth,Tellurium","Alkalic epithermal gold ± Ag,Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307233,https://mrdata.usgs.gov/mrds,10307233,United States,POINT (-144.91282 64.45271),EPSG:4326,Liese Creek,Alaska,Pogo,"Arsenic,Copper,Zinc,Molybdenum,Lead,Bismuth,Silver,Gold,Tellurium","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307236,https://mrdata.usgs.gov/mrds,10307236,United States,POINT (-146.25584 64.33368),EPSG:4326,"",Alaska,Buckeye Zone,"Lead,Arsenic,Antimony,Gold,Tellurium,Bismuth,Silver","Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307803,https://mrdata.usgs.gov/mrds,10307803,United States,POINT (-155.88397 63.20046),EPSG:4326,"",Alaska,Win,"Zinc,Lead,Iron,Bismuth,Silver,Copper,Scandium,Arsenic,Antimony,Tin,Tellurium",Vein tin polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308625,https://mrdata.usgs.gov/mrds,10308625,United States,POINT (-147.44696 65.06168),EPSG:4326,"",Alaska,Dolphin,"Gold,Silver,Tellurium,Bismuth","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308765,https://mrdata.usgs.gov/mrds,10308765,United States,POINT (-149.24369 61.82456),EPSG:4326,"Bartholf-Isaacs,Fern Gold Mining Co,Fern Gold Leasing Co,Fern,Goodell,Marmot",Alaska,Fern,"Tungsten,Tellurium,Gold,Lead","Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308914,https://mrdata.usgs.gov/mrds,10308914,United States,POINT (-136.9296 58.55301),EPSG:4326,"",Alaska,Brady Glacier nickel-copper deposit,"Chromium,Copper,Platinum,Titanium,Lead,Palladium,Iron,Rhodium,Tellurium,Nickel","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10309035,https://mrdata.usgs.gov/mrds,10309035,United States,POINT (-149.29669 61.79156),EPSG:4326,"",Alaska,Independence,"Arsenic,Molybdenum,Zinc,Copper,Tungsten,Lead,Silver,Tellurium,Gold","Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310303,https://mrdata.usgs.gov/mrds,10310303,United States,POINT (-117.14262 40.50851),EPSG:4326,"Copper Canyon Mine (underground),Fortitude,West Orebody,East Orebody,Tomboy-Minnie deposits",Nevada,Copper Canyon Skarn Deposits,"Copper,Silver,Zinc,Bismuth,Gold,Arsenic,Tellurium,Lead","Skarn copper,Skarn gold ± copper ± tungsten"
